DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR90,2020,77.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR90,2021,76.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR90,2022,77.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR901,2018,172.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR901,2019,175.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR901,2020,175.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR901,2021,175.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR901,2022,176.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR902,2018,128.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR902,2019,129.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR902,2020,129.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR902,2021,128.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR902,2022,129.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR903,2018,66.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR903,2019,67.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR903,2020,67.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR903,2021,66.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR903,2022,66.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR904,2018,86.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR904,2019,88.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR904,2020,88.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR904,2021,87.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR904,2022,88.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR905,2018,23.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR905,2019,23.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR905,2020,23.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR905,2021,23.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR905,2022,23.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR906,2018,25.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR906,2019,25.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR906,2020,25.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR906,2021,23.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TR906,2022,22.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA,2018,31.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA,2019,31.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA,2020,31.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA,2021,31.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA,2022,30.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA1,2018,26.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA1,2019,26.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA1,2020,26.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA1,2021,26.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA1,2022,26.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA11,2018,30.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA11,2019,30.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA11,2020,30.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA11,2021,30.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA11,2022,29.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA12,2018,20.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA12,2019,20.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA12,2020,20.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA12,2021,20.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA12,2022,20.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA13,2018,21.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA13,2019,22.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA13,2020,22.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA13,2021,22.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA13,2022,22.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA2,2018,37.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA2,2019,37.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA2,2020,37.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA2,2021,37.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA2,2022,36.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA21,2018,47.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA21,2019,47.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA21,2020,47.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA21,2021,47.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA21,2022,45.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA22,2018,29.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA22,2019,29.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA22,2020,29.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA22,2021,28.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA22,2022,28.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA23,2018,56.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA23,2019,57.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA23,2020,57.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA23,2021,57.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA23,2022,58.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA24,2018,19.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA24,2019,19.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA24,2020,19.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA24,2021,19.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRA24,2022,18.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB,2018,50.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB,2019,51.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB,2020,51.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB,2021,51.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB,2022,51.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB1,2018,48.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB1,2019,48.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB1,2020,48.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB1,2021,48.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB1,2022,48.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB11,2018,66.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB11,2019,66.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB11,2020,66.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB11,2021,67.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB11,2022,67.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB12,2018,67.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB12,2019,68.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB12,2020,68.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB12,2021,67.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB12,2022,67.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB13,2018,33.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB13,2019,34.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB13,2020,34.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB13,2021,34.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB13,2022,34.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB14,2018,11.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB14,2019,11.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB14,2020,11.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB14,2021,11.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB14,2022,11.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB2,2018,53.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB2,2019,53.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB2,2020,53.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB2,2021,54.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB2,2022,53.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB21,2018,59.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB21,2019,60.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB21,2020,60.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB21,2021,61.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB21,2022,61.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB22,2018,51.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB22,2019,51.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB22,2020,51.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB22,2021,52.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB22,2022,51.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB23,2018,49.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB23,2019,50.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB23,2020,50.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB23,2021,50.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB23,2022,50.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB24,2018,40.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB24,2019,40.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB24,2020,40.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB24,2021,40.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRB24,2022,39.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC,2018,117.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC,2019,119.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC,2020,119.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC,2021,120.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC,2022,123.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC1,2018,183.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC1,2019,185.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC1,2020,185.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC1,2021,188.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC1,2022,192.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC11,2018,297.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC11,2019,301.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC11,2020,301.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC11,2021,307.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC11,2022,315.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC12,2018,88.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC12,2019,89.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC12,2020,89.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC12,2021,89.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC12,2022,90.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC13,2018,102.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC13,2019,104.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC13,2020,104.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC13,2021,104.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC13,2022,108.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC2,2018,109.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC2,2019,111.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC2,2020,111.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC2,2021,113.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC2,2022,116.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC21,2018,106.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC21,2019,108.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC21,2020,108.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC21,2021,110.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC21,2022,113.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC22,2018,114.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC22,2019,116.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC22,2020,116.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC22,2021,117.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC22,2022,119.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC3,2018,87.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC3,2019,89.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC3,2020,89.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC3,2021,90.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC3,2022,92.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC31,2018,94.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC31,2019,95.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC31,2020,95.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC31,2021,97.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC31,2022,99.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC32,2018,128.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC32,2019,131.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC32,2020,131.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC32,2021,133.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC32,2022,136.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC33,2018,73.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC33,2019,75.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC33,2020,75.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC33,2021,76.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC33,2022,79.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC34,2018,60.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC34,2019,60.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC34,2020,60.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC34,2021,60.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,TRC34,2022,60.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UK,2018,273.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UK,2020,275.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC,2018,309.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC1,2018,397.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC11,2018,971.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC12,2018,925.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC13,2018,540.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC14,2018,236.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC2,2018,261.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC21,2018,63.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC22,2018,2125.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKC23,2018,2026.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD,2018,516.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD1,2018,73.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD11,2018,113.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD12,2018,56.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD3,2018,2206.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD33,2018,4754.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD34,2018,2417.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD35,2018,2258.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD36,2018,1864.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD37,2018,1610.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD4,2018,485.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD41,2018,1085.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD42,2018,3981.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD44,2018,296.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD45,2018,389.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD46,2018,671.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD47,2018,419.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD6,2018,410.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD61,2018,1163.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD62,2018,325.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD63,2018,369.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD7,2018,2135.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD71,2018,1512.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD72,2018,4421.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD73,2018,1776.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKD74,2018,2058.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKE,2018,355.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKE1,2018,265.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKE11,2018,3677.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,UKE12,2018,141.0,
